Iter,refId,refPX,refPY,cmpId,cmpPX,cmpPY
831,1,350,95,5,389,100
831,4,387,71,1,350,95
831,4,387,71,5,389,100
831,5,389,100,1,350,95
831,5,389,100,4,387,71
831,6,399,176,8,372,217
831,8,372,217,6,399,176
832,1,345,95,4,392,70
832,1,345,95,5,389,100
832,4,392,70,1,345,95
832,4,392,70,5,389,100
832,5,389,100,1,345,95
832,5,389,100,4,392,70
832,6,405,173,8,381,221
832,8,381,221,6,405,173
833,4,398,69,5,389,100
833,5,389,100,4,398,69
834,4,404,67,5,389,100
834,5,389,100,4,404,67
835,4,409,66,5,389,100
835,5,389,100,4,409,66
836,4,415,65,5,384,104
836,5,384,104,4,415,65
837,4,418,64,5,378,109
837,5,378,109,4,418,64
838,4,412,67,5,373,113
838,5,373,113,4,412,67
839,4,405,71,5,367,117
839,5,367,117,4,405,71
840,4,399,74,5,362,121
840,5,362,121,4,399,74
841,4,392,78,5,356,125
841,5,356,125,4,392,78
842,4,385,81,5,351,129
842,5,351,129,4,385,81
843,4,379,84,5,345,133
843,5,345,133,4,379,84
844,4,372,88,5,340,137
844,4,372,88,6,396,133
844,5,340,137,4,372,88
844,6,396,133,4,372,88
845,4,366,91,6,391,125
845,6,391,125,4,366,91
846,4,359,95,6,385,117
846,6,385,117,4,359,95
847,4,352,98,6,379,109
847,6,379,109,4,352,98
848,4,346,101,6,374,101
848,6,374,101,4,346,101
849,4,339,105,6,368,92
849,6,368,92,4,339,105
850,4,333,108,6,362,84
850,6,362,84,4,333,108
851,4,326,112,6,357,76
851,6,357,76,4,326,112
852,2,127,33,3,168,54
852,3,168,54,2,127,33
852,4,319,115,6,351,68
852,6,351,68,4,319,115
853,2,135,34,3,167,47
853,3,167,47,2,135,34
854,2,143,35,3,166,42
854,3,166,42,2,143,35
855,2,151,36,3,166,42
855,3,166,42,2,151,36
856,2,159,37,3,166,42
856,3,166,42,2,159,37
857,2,167,38,3,166,42
857,3,166,42,2,167,38
858,2,175,39,3,165,50
858,3,165,50,2,175,39
859,2,183,40,3,164,57
859,3,164,57,2,183,40
860,1,194,112,3,163,64
860,2,191,41,3,163,64
860,3,163,64,1,194,112
860,3,163,64,2,191,41
861,1,188,113,3,162,71
861,2,199,42,3,162,71
861,3,162,71,1,188,113
861,3,162,71,2,199,42
862,1,183,114,3,160,79
862,2,207,43,3,160,79
862,3,160,79,1,183,114
862,3,160,79,2,207,43
863,1,178,114,3,159,86
863,3,159,86,1,178,114
864,1,172,115,3,158,93
864,3,158,93,1,172,115
865,1,167,116,3,157,100
865,3,157,100,1,167,116
866,1,161,116,3,156,108
866,3,156,108,1,161,116
867,1,156,117,3,154,115
867,3,154,115,1,156,117
868,1,151,117,3,153,122
868,3,153,122,1,151,117
869,1,145,118,3,152,129
869,3,152,129,1,145,118
870,1,140,119,3,151,137
870,3,151,137,1,140,119
871,1,134,119,3,150,144
871,2,280,52,6,324,92
871,3,150,144,1,134,119
871,6,324,92,2,280,52
872,1,129,120,3,148,151
872,2,288,53,6,324,99
872,3,148,151,1,129,120
872,6,324,99,2,288,53
873,1,124,120,3,147,158
873,3,147,158,1,124,120
874,1,118,121,3,146,166
874,3,146,166,1,118,121
875,0,219,310,5,170,263
875,1,113,122,3,145,169
875,3,145,169,1,113,122
875,5,170,263,0,219,310
876,1,108,122,3,145,169
876,3,145,169,1,108,122
877,1,102,123,3,145,169
877,3,145,169,1,102,123
878,1,97,123,3,145,169
878,3,145,169,1,97,123
883,3,156,165,4,201,202
883,4,201,202,3,156,165
884,3,161,162,4,196,206
884,4,196,206,3,161,162
887,2,409,68,8,451,25
887,8,451,25,2,409,68
888,2,417,69,8,441,27
888,8,441,27,2,417,69
889,2,425,70,8,432,29
889,8,432,29,2,425,70
890,2,433,71,8,422,32
890,8,422,32,2,433,71
891,2,441,72,8,413,34
891,8,413,34,2,441,72
892,2,442,72,8,403,37
892,4,159,239,9,110,240
892,8,403,37,2,442,72
892,9,110,240,4,159,239
893,2,442,72,8,394,39
893,4,155,243,9,118,240
893,8,394,39,2,442,72
893,9,118,240,4,155,243
894,4,150,247,9,126,240
894,9,126,240,4,150,247
895,4,145,251,9,134,240
895,9,134,240,4,145,251
896,4,141,255,9,141,240
896,9,141,240,4,141,255
897,4,136,260,9,149,240
897,9,149,240,4,136,260
898,4,132,264,9,157,240
898,9,157,240,4,132,264
899,4,127,268,9,165,240
899,9,165,240,4,127,268
906,4,94,296,5,54,342
906,5,54,342,4,94,296
907,4,90,301,5,57,338
907,5,57,338,4,90,301
908,4,85,305,5,60,334
908,5,60,334,4,85,305
909,4,81,309,5,62,329
909,5,62,329,4,81,309
910,0,214,121,8,232,81
910,4,76,313,5,65,325
910,5,65,325,4,76,313
910,8,232,81,0,214,121
911,0,211,114,8,222,83
911,4,76,313,5,68,321
911,5,68,321,4,76,313
911,8,222,83,0,211,114
912,0,209,107,8,213,86
912,4,76,313,5,71,316
912,5,71,316,4,76,313
912,8,213,86,0,209,107
913,0,206,100,8,203,88
913,4,76,313,5,74,312
913,5,74,312,4,76,313
913,8,203,88,0,206,100
914,0,203,94,8,194,90
914,4,76,313,5,76,308
914,5,76,308,4,76,313
914,8,194,90,0,203,94
915,0,201,87,2,247,46
915,0,201,87,8,184,93
915,2,247,46,0,201,87
915,4,76,313,5,79,303
915,5,79,303,4,76,313
915,8,184,93,0,201,87
916,0,198,80,2,237,44
916,0,198,80,8,175,95
916,2,237,44,0,198,80
916,4,76,313,5,82,299
916,5,82,299,4,76,313
916,8,175,95,0,198,80
917,0,195,73,2,227,43
917,0,195,73,8,165,98
917,2,227,43,0,195,73
917,4,76,313,5,85,295
917,5,85,295,4,76,313
917,8,165,98,0,195,73
918,0,193,66,2,217,42
918,0,193,66,8,156,100
918,2,217,42,0,193,66
918,4,76,313,5,87,290
918,5,87,290,4,76,313
918,8,156,100,0,193,66
919,0,190,60,2,208,40
919,0,190,60,8,146,103
919,2,208,40,0,190,60
919,4,75,305,5,90,286
919,5,90,286,4,75,305
919,8,146,103,0,190,60
920,0,189,56,2,198,39
920,2,198,39,0,189,56
920,4,74,297,5,93,282
920,5,93,282,4,74,297
921,0,189,56,2,188,38
921,1,190,297,9,235,273
921,2,188,38,0,189,56
921,4,72,289,5,96,278
921,5,96,278,4,72,289
921,9,235,273,1,190,297
922,0,189,56,2,178,36
922,1,196,303,9,236,280
922,2,178,36,0,189,56
922,4,71,281,5,98,273
922,5,98,273,4,71,281
922,9,236,280,1,196,303
923,0,189,56,2,169,35
923,1,201,309,9,238,286
923,2,169,35,0,189,56
923,4,70,273,5,101,269
923,5,101,269,4,70,273
923,9,238,286,1,201,309
924,0,189,56,2,159,34
924,1,207,315,9,239,293
924,2,159,34,0,189,56
924,4,68,265,5,104,265
924,5,104,265,4,68,265
924,9,239,293,1,207,315
925,0,189,56,2,149,32
925,1,212,320,9,240,300
925,2,149,32,0,189,56
925,4,67,257,5,107,260
925,5,107,260,4,67,257
925,9,240,300,1,212,320
926,1,218,326,9,242,306
926,4,66,249,5,109,256
926,5,109,256,4,66,249
926,9,242,306,1,218,326
927,1,224,332,9,243,313
927,4,64,240,5,112,252
927,5,112,252,4,64,240
927,6,284,352,9,243,313
927,9,243,313,1,224,332
927,9,243,313,6,284,352
928,1,229,338,6,275,355
928,1,229,338,9,244,320
928,6,275,355,1,229,338
928,6,275,355,9,244,320
928,9,244,320,1,229,338
928,9,244,320,6,275,355
929,1,235,343,6,267,358
929,1,235,343,9,245,326
929,3,90,180,4,62,224
929,4,62,224,3,90,180
929,6,267,358,1,235,343
929,6,267,358,9,245,326
929,9,245,326,1,235,343
929,9,245,326,6,267,358
930,1,240,349,6,259,361
930,1,240,349,9,247,333
930,3,97,184,4,60,216
930,4,60,216,3,97,184
930,6,259,361,1,240,349
930,6,259,361,9,247,333
930,9,247,333,1,240,349
930,9,247,333,6,259,361
931,1,246,355,6,251,363
931,1,246,355,9,248,340
931,3,105,187,4,59,208
931,3,105,187,5,123,234
931,4,59,208,3,105,187
931,5,123,234,3,105,187
931,6,251,363,1,246,355
931,6,251,363,9,248,340
931,9,248,340,1,246,355
931,9,248,340,6,251,363
932,1,252,360,6,243,366
932,1,252,360,9,249,346
932,3,112,191,5,126,230
932,5,126,230,3,112,191
932,6,243,366,1,252,360
932,6,243,366,9,249,346
932,9,249,346,1,252,360
932,9,249,346,6,243,366
933,1,257,366,6,235,369
933,1,257,366,9,251,353
933,3,119,194,5,129,226
933,5,129,226,3,119,194
933,6,235,369,1,257,366
933,6,235,369,9,251,353
933,9,251,353,1,257,366
933,9,251,353,6,235,369
934,1,263,372,6,226,372
934,1,263,372,9,252,360
934,3,127,198,5,132,221
934,5,132,221,3,127,198
934,6,226,372,1,263,372
934,6,226,372,9,252,360
934,9,252,360,1,263,372
934,9,252,360,6,226,372
935,1,268,378,9,253,364
935,3,134,201,5,134,217
935,5,134,217,3,134,201
935,6,218,375,9,253,364
935,9,253,364,1,268,378
935,9,253,364,6,218,375
936,1,274,383,9,253,364
936,3,141,205,5,137,213
936,5,137,213,3,141,205
936,6,210,378,9,253,364
936,9,253,364,1,274,383
936,9,253,364,6,210,378
937,1,280,389,9,253,364
937,3,149,208,5,140,209
937,5,140,209,3,149,208
937,9,253,364,1,280,389
938,1,285,395,9,253,364
938,3,156,212,5,143,204
938,5,143,204,3,156,212
938,9,253,364,1,285,395
939,1,291,401,9,253,364
939,3,163,215,5,145,200
939,5,145,200,3,163,215
939,9,253,364,1,291,401
940,1,296,406,9,253,364
940,3,171,219,5,148,196
940,5,148,196,3,171,219
940,5,148,196,8,177,147
940,7,289,320,9,253,364
940,8,177,147,5,148,196
940,9,253,364,1,296,406
940,9,253,364,7,289,320
941,3,178,222,5,151,191
941,5,151,191,3,178,222
941,5,151,191,8,183,151
941,7,286,326,9,247,365
941,8,183,151,5,151,191
941,9,247,365,7,286,326
942,3,185,226,5,154,187
942,5,154,187,3,185,226
942,5,154,187,8,189,156
942,7,282,332,9,242,366
942,8,189,156,5,154,187
942,9,242,366,7,282,332
943,3,193,229,5,156,183
943,5,156,183,3,193,229
943,5,156,183,8,195,160
943,7,279,339,9,236,367
943,8,195,160,5,156,183
943,9,236,367,7,279,339
944,0,249,173,8,201,164
944,5,159,178,8,201,164
944,7,275,345,9,230,368
944,8,201,164,0,249,173
944,8,201,164,5,159,178
944,9,230,368,7,275,345
945,0,252,179,8,207,168
945,5,162,174,8,207,168
945,7,272,351,9,224,369
945,8,207,168,0,252,179
945,8,207,168,5,162,174
945,9,224,369,7,272,351
946,0,255,186,8,214,173
946,5,165,170,8,214,173
946,7,268,357,9,219,370
946,8,214,173,0,255,186
946,8,214,173,5,165,170
946,9,219,370,7,268,357
947,0,259,192,8,220,177
947,8,220,177,0,259,192
948,0,262,199,3,230,247
948,0,262,199,8,226,181
948,3,230,247,0,262,199
948,8,226,181,0,262,199
949,0,265,205,3,237,250
949,0,265,205,8,232,186
949,3,237,250,0,265,205
949,8,232,186,0,265,205
950,0,268,212,3,244,254
950,0,268,212,8,238,190
950,3,244,254,0,268,212
950,8,238,190,0,268,212
951,0,272,218,3,252,257
951,0,272,218,8,244,194
951,3,252,257,0,272,218
951,8,244,194,0,272,218
952,0,275,225,3,259,261
952,0,275,225,8,250,198
952,3,259,261,0,275,225
952,8,250,198,0,275,225
953,0,278,231,3,266,264
953,0,278,231,8,256,203
953,3,266,264,0,278,231
953,8,256,203,0,278,231
954,0,282,238,3,274,268
954,0,282,238,8,262,207
954,3,274,268,0,282,238
954,8,262,207,0,282,238
955,0,285,244,3,281,271
955,0,285,244,8,268,211
955,3,281,271,0,285,244
955,8,268,211,0,285,244
956,0,288,250,3,288,275
956,0,288,250,8,275,215
956,1,320,416,7,278,373
956,3,288,275,0,288,250
956,7,278,373,1,320,416
956,8,275,215,0,288,250
957,0,292,257,3,296,278
957,0,292,257,8,281,220
957,1,316,410,7,284,370
957,3,296,278,0,292,257
957,7,284,370,1,316,410
957,8,281,220,0,292,257
958,0,295,263,3,303,282
958,0,295,263,8,287,224
958,1,312,403,7,291,367
958,3,303,282,0,295,263
958,7,291,367,1,312,403
958,8,287,224,0,295,263
959,0,298,270,3,310,285
959,0,298,270,8,293,228
959,1,308,396,7,297,364
959,3,310,285,0,298,270
959,7,297,364,1,308,396
959,8,293,228,0,298,270
960,0,302,276,3,318,289
960,0,302,276,8,299,232
960,1,304,390,7,303,361
960,3,318,289,0,302,276
960,7,303,361,1,304,390
960,8,299,232,0,302,276
961,0,305,283,3,325,292
961,0,305,283,8,305,237
961,1,299,383,7,310,359
961,3,325,292,0,305,283
961,7,310,359,1,299,383
961,8,305,237,0,305,283
962,0,308,289,3,332,296
962,0,308,289,8,311,241
962,1,295,377,7,316,356
962,3,332,296,0,308,289
962,7,316,356,1,295,377
962,8,311,241,0,308,289
963,0,312,296,3,340,299
963,1,291,370,7,322,353
963,3,340,299,0,312,296
963,7,322,353,1,291,370
964,0,315,302,3,347,303
964,0,315,302,7,329,350
964,1,287,364,7,329,350
964,3,347,303,0,315,302
964,3,347,303,7,329,350
964,7,329,350,0,315,302
964,7,329,350,1,287,364
964,7,329,350,3,347,303
965,0,318,309,1,283,357
965,0,318,309,3,354,306
965,0,318,309,7,335,347
965,1,283,357,0,318,309
965,3,354,306,0,318,309
965,3,354,306,7,335,347
965,7,335,347,0,318,309
965,7,335,347,3,354,306
966,0,322,315,1,279,350
966,0,322,315,3,362,310
966,0,322,315,7,341,345
966,1,279,350,0,322,315
966,3,362,310,0,322,315
966,3,362,310,7,341,345
966,7,341,345,0,322,315
966,7,341,345,3,362,310
967,0,325,322,3,369,313
967,0,325,322,7,348,342
967,3,369,313,0,325,322
967,3,369,313,7,348,342
967,7,348,342,0,325,322
967,7,348,342,3,369,313
968,0,328,328,3,376,317
968,0,328,328,7,354,339
968,3,376,317,0,328,328
968,3,376,317,7,354,339
968,7,354,339,0,328,328
968,7,354,339,3,376,317
969,0,332,335,7,360,336
969,3,384,320,7,360,336
969,7,360,336,0,332,335
969,7,360,336,3,384,320
970,0,335,341,7,367,334
970,3,390,323,7,367,334
970,6,37,421,9,82,394
970,7,367,334,0,335,341
970,7,367,334,3,390,323
970,9,82,394,6,37,421
971,0,338,348,7,373,331
971,3,390,323,7,373,331
971,3,390,323,8,356,276
971,6,39,416,9,76,395
971,7,373,331,0,338,348
971,7,373,331,3,390,323
971,8,356,276,3,390,323
971,9,76,395,6,39,416
972,0,342,354,3,390,323
972,0,342,354,7,379,328
972,3,390,323,0,342,354
972,3,390,323,7,379,328
972,3,390,323,8,361,281
972,6,41,411,9,70,396
972,7,379,328,0,342,354
972,7,379,328,3,390,323
972,7,379,328,8,361,281
972,8,361,281,3,390,323
972,8,361,281,7,379,328
972,9,70,396,6,41,411
973,0,345,360,3,390,323
973,0,345,360,7,386,325
973,3,390,323,0,345,360
973,3,390,323,7,386,325
973,3,390,323,8,367,286
973,6,44,406,9,65,397
973,7,386,325,0,345,360
973,7,386,325,3,390,323
973,7,386,325,8,367,286
973,8,367,286,3,390,323
973,8,367,286,7,386,325
973,9,65,397,6,44,406
974,0,348,367,3,390,323
974,0,348,367,7,392,322
974,3,390,323,0,348,367
974,3,390,323,7,392,322
974,3,390,323,8,372,291
974,6,46,401,9,59,398
974,7,392,322,0,348,367
974,7,392,322,3,390,323
974,7,392,322,8,372,291
974,8,372,291,3,390,323
974,8,372,291,7,392,322
974,9,59,398,6,46,401
975,0,348,367,3,390,323
975,3,390,323,0,348,367
975,3,390,323,7,398,320
975,3,390,323,8,377,296
975,6,48,396,9,53,399
975,7,398,320,3,390,323
975,7,398,320,8,377,296
975,8,377,296,3,390,323
975,8,377,296,7,398,320
975,9,53,399,6,48,396
976,0,348,367,3,390,323
976,3,390,323,0,348,367
976,3,390,323,7,405,317
976,3,390,323,8,383,301
976,6,50,391,9,48,400
976,7,405,317,3,390,323
976,7,405,317,8,383,301
976,8,383,301,3,390,323
976,8,383,301,7,405,317
976,9,48,400,6,50,391
977,0,348,367,3,390,323
977,3,390,323,0,348,367
977,3,390,323,7,406,316
977,3,390,323,8,388,306
977,6,53,386,9,42,401
977,7,406,316,3,390,323
977,7,406,316,8,388,306
977,8,388,306,3,390,323
977,8,388,306,7,406,316
977,9,42,401,6,53,386
978,3,387,314,7,396,317
978,3,387,314,8,393,312
978,6,55,381,9,36,402
978,7,396,317,3,387,314
978,7,396,317,8,393,312
978,8,393,312,3,387,314
978,8,393,312,7,396,317
978,9,36,402,6,55,381
979,0,348,367,7,386,318
979,3,384,306,7,386,318
979,3,384,306,8,399,317
979,6,57,376,9,30,403
979,7,386,318,0,348,367
979,7,386,318,3,384,306
979,7,386,318,8,399,317
979,8,399,317,3,384,306
979,8,399,317,7,386,318
979,9,30,403,6,57,376
980,0,348,367,7,376,319
980,3,381,297,7,376,319
980,3,381,297,8,404,322
980,6,60,371,9,30,403
980,7,376,319,0,348,367
980,7,376,319,3,381,297
980,7,376,319,8,404,322
980,8,404,322,3,381,297
980,8,404,322,7,376,319
980,9,30,403,6,60,371
981,0,348,367,7,366,320
981,3,378,288,7,366,320
981,3,378,288,8,409,327
981,6,62,366,9,30,403
981,7,366,320,0,348,367
981,7,366,320,3,378,288
981,7,366,320,8,409,327
981,8,409,327,3,378,288
981,8,409,327,7,366,320
981,9,30,403,6,62,366
982,0,348,367,7,357,321
982,3,375,279,7,357,321
982,6,64,361,9,30,403
982,7,357,321,0,348,367
982,7,357,321,3,375,279
982,9,30,403,6,64,361
983,0,356,369,7,347,322
983,6,66,356,9,30,403
983,7,347,322,0,356,369
983,9,30,403,6,66,356
984,0,365,371,7,337,323
984,4,58,306,6,69,351
984,6,69,351,4,58,306
984,7,337,323,0,365,371
985,0,373,373,7,327,324
985,4,60,312,6,71,346
985,6,71,346,4,60,312
985,6,71,346,9,36,395
985,7,327,324,0,373,373
985,9,36,395,6,71,346
986,4,63,319,6,73,341
986,6,73,341,4,63,319
986,6,73,341,9,41,388
986,9,41,388,6,73,341
987,2,124,304,6,75,336
987,4,65,325,6,75,336
987,6,75,336,2,124,304
987,6,75,336,4,65,325
987,6,75,336,9,46,380
987,9,46,380,6,75,336
988,0,398,380,8,446,362
988,2,125,311,6,78,331
988,4,67,332,6,78,331
988,4,67,332,9,51,373
988,6,78,331,2,125,311
988,6,78,331,4,67,332
988,6,78,331,9,51,373
988,8,446,362,0,398,380
988,9,51,373,4,67,332
988,9,51,373,6,78,331
989,0,406,383,8,452,367
989,2,126,317,6,80,326
989,4,69,339,6,80,326
989,4,69,339,9,56,365
989,6,80,326,2,126,317
989,6,80,326,4,69,339
989,6,80,326,9,56,365
989,8,452,367,0,406,383
989,9,56,365,4,69,339
989,9,56,365,6,80,326
990,0,414,385,8,457,372
990,2,127,323,6,82,321
990,4,72,345,6,82,321
990,4,72,345,9,61,358
990,6,82,321,2,127,323
990,6,82,321,4,72,345
990,6,82,321,9,61,358
990,8,457,372,0,414,385
990,9,61,358,4,72,345
990,9,61,358,6,82,321
991,0,423,387,8,462,377
991,2,128,330,6,85,317
991,4,74,352,6,85,317
991,4,74,352,9,66,350
991,6,85,317,2,128,330
991,6,85,317,4,74,352
991,6,85,317,9,66,350
991,8,462,377,0,423,387
991,9,66,350,4,74,352
991,9,66,350,6,85,317
992,0,431,390,8,467,381
992,2,129,336,6,87,312
992,4,76,359,6,87,312
992,4,76,359,9,71,342
992,6,87,312,2,129,336
992,6,87,312,4,76,359
992,6,87,312,9,71,342
992,8,467,381,0,431,390
992,9,71,342,4,76,359
992,9,71,342,6,87,312
993,0,439,392,8,467,381
993,2,130,343,6,89,307
993,4,78,365,9,76,335
993,6,89,307,2,130,343
993,6,89,307,9,76,335
993,8,467,381,0,439,392
993,9,76,335,4,78,365
993,9,76,335,6,89,307
994,0,447,394,8,467,381
994,2,131,349,6,91,302
994,4,81,372,9,81,327
994,6,91,302,2,131,349
994,6,91,302,9,81,327
994,8,467,381,0,447,394
994,9,81,327,4,81,372
994,9,81,327,6,91,302
995,0,452,395,8,467,381
995,2,132,356,4,83,378
995,2,132,356,9,87,320
995,4,83,378,2,132,356
995,6,94,297,9,87,320
995,8,467,381,0,452,395
995,9,87,320,2,132,356
995,9,87,320,6,94,297
996,0,452,395,8,467,381
996,2,133,362,4,85,385
996,4,85,385,2,133,362
996,6,96,292,9,92,312
996,8,467,381,0,452,395
996,9,92,312,6,96,292
997,0,452,395,8,463,385
997,2,134,369,4,87,392
997,4,87,392,2,134,369
997,6,98,287,9,97,305
997,8,463,385,0,452,395
997,9,97,305,6,98,287
998,0,452,395,8,459,389
998,2,135,375,4,90,398
998,4,90,398,2,135,375
998,6,101,282,9,102,297
998,8,459,389,0,452,395
998,9,102,297,6,101,282
999,0,452,395,8,456,393
999,2,136,381,4,92,405
999,4,92,405,2,136,381
999,6,103,277,9,107,290
999,8,456,393,0,452,395
999,9,107,290,6,103,277
1000,0,447,397,8,452,397
1000,2,137,388,4,94,411
1000,2,137,388,7,179,339
1000,4,94,411,2,137,388
1000,6,105,272,9,112,282
1000,7,179,339,2,137,388
1000,8,452,397,0,447,397
1000,9,112,282,6,105,272
